OBJEK,ATNAM,ATWRT
100000000000005784_BT298913,LOT_SUITABLE_COUNTRY,"CH,FR,IE,MX,NO,ZA"
100000000000005784_BT298913,LOT_NOT_SUITABLE_COUNTRY,"AU,BE,SG"
100000000000005784_BT298913,LOT_STATUS,ACTIVE
100000000000005784_BT298913,INCYTE_BS_BATCH,BS-772018
100000000000005784_BT298913,INCYTE_DP_BATCH,DP-333699
100000000000005784_BT298913,INCYTE_API_BATCH,API-160530
100000000000005784_BT298913,INCYTE_COMMON_BLEND_BATCH,CB-339583
100000000000005784_BT298913,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005784_BT298913,PRODUCTION_VERSION,PV-13
100000000000005784_BT298913,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000005784_BT298913,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005784_BT298913,USAGE_DECISION,RELEASED
100000000000005784_BT298913,BATCH_USAGE_IN_ORDERS,YES
100000000000005784_BT298913,PRODUCTION_DATE,2023-03-16
100000000000005784_BT932333,LOT_SUITABLE_COUNTRY,"AU,CA,DK,FI,FR,NO,PH,PT"
100000000000005784_BT932333,LOT_NOT_SUITABLE_COUNTRY,"AT,TH"
100000000000005784_BT932333,LOT_STATUS,EXPIRED
100000000000005784_BT932333,INCYTE_BS_BATCH,BS-972671
100000000000005784_BT932333,INCYTE_DP_BATCH,DP-342500
100000000000005784_BT932333,INCYTE_API_BATCH,API-447462
100000000000005784_BT932333,INCYTE_COMMON_BLEND_BATCH,CB-562867
100000000000005784_BT932333,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005784_BT932333,PRODUCTION_VERSION,PV-7
100000000000005784_BT932333,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000005784_BT932333,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005784_BT932333,USAGE_DECISION,RELEASED
100000000000005784_BT932333,BATCH_USAGE_IN_ORDERS,NO
100000000000005784_BT932333,PRODUCTION_DATE,2024-02-14
100000000000005784_BT759633,LOT_SUITABLE_COUNTRY,"BR,DE,DK,ES,NL"
100000000000005784_BT759633,LOT_NOT_SUITABLE_COUNTRY,CH
100000000000005784_BT759633,LOT_STATUS,ACTIVE
100000000000005784_BT759633,INCYTE_BS_BATCH,BS-094155
100000000000005784_BT759633,INCYTE_DP_BATCH,DP-646589
100000000000005784_BT759633,INCYTE_API_BATCH,API-875723
100000000000005784_BT759633,INCYTE_COMMON_BLEND_BATCH,CB-986049
100000000000005784_BT759633,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005784_BT759633,PRODUCTION_VERSION,PV-13
100000000000005784_BT759633,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000005784_BT759633,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005784_BT759633,USAGE_DECISION,REJECTED
100000000000005784_BT759633,BATCH_USAGE_IN_ORDERS,NO
100000000000005784_BT759633,PRODUCTION_DATE,2023-06-12
100000000000005785_BT185927,LOT_SUITABLE_COUNTRY,"AU,CA,CN,DE,MX,NO,SE,UK"
100000000000005785_BT185927,LOT_NOT_SUITABLE_COUNTRY,"ES,IN,ZA"
100000000000005785_BT185927,LOT_STATUS,ACTIVE
100000000000005785_BT185927,INCYTE_BS_BATCH,BS-148824
100000000000005785_BT185927,INCYTE_DP_BATCH,DP-806031
100000000000005785_BT185927,INCYTE_API_BATCH,API-624487
100000000000005785_BT185927,INCYTE_COMMON_BLEND_BATCH,CB-053064
100000000000005785_BT185927,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005785_BT185927,PRODUCTION_VERSION,PV-2
100000000000005785_BT185927,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000005785_BT185927,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005785_BT185927,USAGE_DECISION,RELEASED
100000000000005785_BT185927,BATCH_USAGE_IN_ORDERS,YES
100000000000005785_BT185927,PRODUCTION_DATE,2023-08-16
100000000000005786_BT977526,LOT_SUITABLE_COUNTRY,"AU,CA,DK,ES,IT,SG"
100000000000005786_BT977526,LOT_NOT_SUITABLE_COUNTRY,"BR,JP,PT,US"
100000000000005786_BT977526,LOT_STATUS,EXPIRED
100000000000005786_BT977526,INCYTE_BS_BATCH,BS-903272
100000000000005786_BT977526,INCYTE_DP_BATCH,DP-692691
100000000000005786_BT977526,INCYTE_API_BATCH,API-192107
100000000000005786_BT977526,INCYTE_COMMON_BLEND_BATCH,CB-918123
100000000000005786_BT977526,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005786_BT977526,PRODUCTION_VERSION,PV-9
100000000000005786_BT977526,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000005786_BT977526,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005786_BT977526,USAGE_DECISION,RELEASED
100000000000005786_BT977526,BATCH_USAGE_IN_ORDERS,YES
100000000000005786_BT977526,PRODUCTION_DATE,2024-10-09
100000000000005787_BT042226,LOT_SUITABLE_COUNTRY,"BE,BR,FI,MY,NL,NO,PT"
100000000000005787_BT042226,LOT_NOT_SUITABLE_COUNTRY,KR
100000000000005787_BT042226,LOT_STATUS,ACTIVE
100000000000005787_BT042226,INCYTE_BS_BATCH,BS-135168
100000000000005787_BT042226,INCYTE_DP_BATCH,DP-937113
100000000000005787_BT042226,INCYTE_API_BATCH,API-412023
100000000000005787_BT042226,INCYTE_COMMON_BLEND_BATCH,CB-165283
100000000000005787_BT042226,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005787_BT042226,PRODUCTION_VERSION,PV-1
100000000000005787_BT042226,PROD_VERSION_DESCRIPTION,Production Version 15
100000000000005787_BT042226,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005787_BT042226,USAGE_DECISION,RELEASED
100000000000005787_BT042226,BATCH_USAGE_IN_ORDERS,NO
100000000000005787_BT042226,PRODUCTION_DATE,2024-02-24
100000000000005787_BT393246,LOT_SUITABLE_COUNTRY,"DE,IT,NL,NO,PT"
100000000000005787_BT393246,LOT_NOT_SUITABLE_COUNTRY,"BR,FI,UK,US"
100000000000005787_BT393246,LOT_STATUS,BLOCKED
100000000000005787_BT393246,INCYTE_BS_BATCH,BS-607744
100000000000005787_BT393246,INCYTE_DP_BATCH,DP-252328
100000000000005787_BT393246,INCYTE_API_BATCH,API-257636
100000000000005787_BT393246,INCYTE_COMMON_BLEND_BATCH,CB-330041
100000000000005787_BT393246,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005787_BT393246,PRODUCTION_VERSION,PV-13
100000000000005787_BT393246,PROD_VERSION_DESCRIPTION,Production Version 11
100000000000005787_BT393246,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005787_BT393246,USAGE_DECISION,QUARANTINE
100000000000005787_BT393246,BATCH_USAGE_IN_ORDERS,NO
100000000000005787_BT393246,PRODUCTION_DATE,2024-12-31
100000000000005787_BT793461,LOT_SUITABLE_COUNTRY,"BE,CA,MY,PT,SG"
100000000000005787_BT793461,LOT_NOT_SUITABLE_COUNTRY,"CH,DK,IN,US"
100000000000005787_BT793461,LOT_STATUS,EXPIRED
100000000000005787_BT793461,INCYTE_BS_BATCH,BS-508722
100000000000005787_BT793461,INCYTE_DP_BATCH,DP-405379
100000000000005787_BT793461,INCYTE_API_BATCH,API-685937
100000000000005787_BT793461,INCYTE_COMMON_BLEND_BATCH,CB-752539
100000000000005787_BT793461,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005787_BT793461,PRODUCTION_VERSION,PV-2
100000000000005787_BT793461,PROD_VERSION_DESCRIPTION,Production Version 15
100000000000005787_BT793461,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005787_BT793461,USAGE_DECISION,RELEASED
100000000000005787_BT793461,BATCH_USAGE_IN_ORDERS,NO
100000000000005787_BT793461,PRODUCTION_DATE,2025-03-03
100000000000005788_BT403781,LOT_SUITABLE_COUNTRY,"CN,DE,JP,MX,PH,US"
100000000000005788_BT403781,LOT_NOT_SUITABLE_COUNTRY,"AT,IE,KR,MY"
100000000000005788_BT403781,LOT_STATUS,IN_PROCESS
100000000000005788_BT403781,INCYTE_BS_BATCH,BS-752643
100000000000005788_BT403781,INCYTE_DP_BATCH,DP-984491
100000000000005788_BT403781,INCYTE_API_BATCH,API-496959
100000000000005788_BT403781,INCYTE_COMMON_BLEND_BATCH,CB-020061
100000000000005788_BT403781,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005788_BT403781,PRODUCTION_VERSION,PV-4
100000000000005788_BT403781,PROD_VERSION_DESCRIPTION,Production Version 15
100000000000005788_BT403781,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005788_BT403781,USAGE_DECISION,REJECTED
100000000000005788_BT403781,BATCH_USAGE_IN_ORDERS,YES
100000000000005788_BT403781,PRODUCTION_DATE,2024-09-18
100000000000005788_BT827595,LOT_SUITABLE_COUNTRY,"BR,DE,DK,FI,FR,IE,MX,PT"
100000000000005788_BT827595,LOT_NOT_SUITABLE_COUNTRY,"NL,NO"
100000000000005788_BT827595,LOT_STATUS,ACTIVE
100000000000005788_BT827595,INCYTE_BS_BATCH,BS-594472
100000000000005788_BT827595,INCYTE_DP_BATCH,DP-499626
100000000000005788_BT827595,INCYTE_API_BATCH,API-608558
100000000000005788_BT827595,INCYTE_COMMON_BLEND_BATCH,CB-299967
100000000000005788_BT827595,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005788_BT827595,PRODUCTION_VERSION,PV-1
100000000000005788_BT827595,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000005788_BT827595,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005788_BT827595,USAGE_DECISION,RELEASED
100000000000005788_BT827595,BATCH_USAGE_IN_ORDERS,YES
100000000000005788_BT827595,PRODUCTION_DATE,2024-11-25
100000000000005788_BT105341,LOT_SUITABLE_COUNTRY,"CH,FR,JP,MX,PL,TH,US,ZA"
100000000000005788_BT105341,LOT_NOT_SUITABLE_COUNTRY,"BR,DK,PT,SG"
100000000000005788_BT105341,LOT_STATUS,ACTIVE
100000000000005788_BT105341,INCYTE_BS_BATCH,BS-406996
100000000000005788_BT105341,INCYTE_DP_BATCH,DP-903626
100000000000005788_BT105341,INCYTE_API_BATCH,API-494212
100000000000005788_BT105341,INCYTE_COMMON_BLEND_BATCH,CB-693366
100000000000005788_BT105341,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005788_BT105341,PRODUCTION_VERSION,PV-13
100000000000005788_BT105341,PROD_VERSION_DESCRIPTION,Production Version 12
100000000000005788_BT105341,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005788_BT105341,USAGE_DECISION,RELEASED
100000000000005788_BT105341,BATCH_USAGE_IN_ORDERS,YES
100000000000005788_BT105341,PRODUCTION_DATE,2025-05-17
100000000000005789_BT406428,LOT_SUITABLE_COUNTRY,"CA,FI,SG,ZA"
100000000000005789_BT406428,LOT_NOT_SUITABLE_COUNTRY,"MY,NO,US"
100000000000005789_BT406428,LOT_STATUS,IN_PROCESS
100000000000005789_BT406428,INCYTE_BS_BATCH,BS-343097
100000000000005789_BT406428,INCYTE_DP_BATCH,DP-203221
100000000000005789_BT406428,INCYTE_API_BATCH,API-163696
100000000000005789_BT406428,INCYTE_COMMON_BLEND_BATCH,CB-523667
100000000000005789_BT406428,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005789_BT406428,PRODUCTION_VERSION,PV-9
100000000000005789_BT406428,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000005789_BT406428,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005789_BT406428,USAGE_DECISION,REJECTED
100000000000005789_BT406428,BATCH_USAGE_IN_ORDERS,YES
100000000000005789_BT406428,PRODUCTION_DATE,2023-05-01
100000000000005790_BT520448,LOT_SUITABLE_COUNTRY,"IN,NL,ZA"
100000000000005790_BT520448,LOT_NOT_SUITABLE_COUNTRY,"IE,PT"
100000000000005790_BT520448,LOT_STATUS,BLOCKED
100000000000005790_BT520448,INCYTE_BS_BATCH,BS-509136
100000000000005790_BT520448,INCYTE_DP_BATCH,DP-889212
100000000000005790_BT520448,INCYTE_API_BATCH,API-637080
100000000000005790_BT520448,INCYTE_COMMON_BLEND_BATCH,CB-579849
100000000000005790_BT520448,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005790_BT520448,PRODUCTION_VERSION,PV-12
100000000000005790_BT520448,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000005790_BT520448,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005790_BT520448,USAGE_DECISION,RELEASED
100000000000005790_BT520448,BATCH_USAGE_IN_ORDERS,NO
100000000000005790_BT520448,PRODUCTION_DATE,2023-06-18
100000000000005791_BT529807,LOT_SUITABLE_COUNTRY,"AT,ES,IT,MY,PH"
100000000000005791_BT529807,LOT_NOT_SUITABLE_COUNTRY,"DE,DK,TH,UK"
100000000000005791_BT529807,LOT_STATUS,BLOCKED
100000000000005791_BT529807,INCYTE_BS_BATCH,BS-258154
100000000000005791_BT529807,INCYTE_DP_BATCH,DP-110463
100000000000005791_BT529807,INCYTE_API_BATCH,API-630818
100000000000005791_BT529807,INCYTE_COMMON_BLEND_BATCH,CB-296392
100000000000005791_BT529807,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005791_BT529807,PRODUCTION_VERSION,PV-11
100000000000005791_BT529807,PROD_VERSION_DESCRIPTION,Production Version 12
100000000000005791_BT529807,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005791_BT529807,USAGE_DECISION,RELEASED
100000000000005791_BT529807,BATCH_USAGE_IN_ORDERS,YES
100000000000005791_BT529807,PRODUCTION_DATE,2023-05-31
100000000000005791_BT900030,LOT_SUITABLE_COUNTRY,"AU,CH,DE,FR,NO,UK"
100000000000005791_BT900030,LOT_NOT_SUITABLE_COUNTRY,"CA,PH,SG,ZA"
100000000000005791_BT900030,LOT_STATUS,IN_PROCESS
100000000000005791_BT900030,INCYTE_BS_BATCH,BS-100852
100000000000005791_BT900030,INCYTE_DP_BATCH,DP-748107
100000000000005791_BT900030,INCYTE_API_BATCH,API-706098
100000000000005791_BT900030,INCYTE_COMMON_BLEND_BATCH,CB-819804
100000000000005791_BT900030,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005791_BT900030,PRODUCTION_VERSION,PV-12
100000000000005791_BT900030,PROD_VERSION_DESCRIPTION,Production Version 4
100000000000005791_BT900030,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005791_BT900030,USAGE_DECISION,RELEASED
100000000000005791_BT900030,BATCH_USAGE_IN_ORDERS,YES
100000000000005791_BT900030,PRODUCTION_DATE,2023-08-20
100000000000005791_BT373999,LOT_SUITABLE_COUNTRY,"CH,ES,KR,SG,TH,ZA"
100000000000005791_BT373999,LOT_NOT_SUITABLE_COUNTRY,"CA,MX"
100000000000005791_BT373999,LOT_STATUS,ACTIVE
100000000000005791_BT373999,INCYTE_BS_BATCH,BS-885658
100000000000005791_BT373999,INCYTE_DP_BATCH,DP-755347
100000000000005791_BT373999,INCYTE_API_BATCH,API-809067
100000000000005791_BT373999,INCYTE_COMMON_BLEND_BATCH,CB-349715
100000000000005791_BT373999,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005791_BT373999,PRODUCTION_VERSION,PV-4
100000000000005791_BT373999,PROD_VERSION_DESCRIPTION,Production Version 3
100000000000005791_BT373999,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005791_BT373999,USAGE_DECISION,RELEASED
100000000000005791_BT373999,BATCH_USAGE_IN_ORDERS,NO
100000000000005791_BT373999,PRODUCTION_DATE,2024-06-18
100000000000005792_BT594991,LOT_SUITABLE_COUNTRY,"AU,CH,IN,NL,UK,ZA"
100000000000005792_BT594991,LOT_NOT_SUITABLE_COUNTRY,"BE,BR,MX"
100000000000005792_BT594991,LOT_STATUS,ACTIVE
100000000000005792_BT594991,INCYTE_BS_BATCH,BS-966582
100000000000005792_BT594991,INCYTE_DP_BATCH,DP-752892
100000000000005792_BT594991,INCYTE_API_BATCH,API-885568
100000000000005792_BT594991,INCYTE_COMMON_BLEND_BATCH,CB-761673
100000000000005792_BT594991,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005792_BT594991,PRODUCTION_VERSION,PV-8
100000000000005792_BT594991,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000005792_BT594991,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005792_BT594991,USAGE_DECISION,RELEASED
100000000000005792_BT594991,BATCH_USAGE_IN_ORDERS,YES
100000000000005792_BT594991,PRODUCTION_DATE,2024-10-24
100000000000005793_BT741824,LOT_SUITABLE_COUNTRY,"CA,DK,MX"
100000000000005793_BT741824,LOT_NOT_SUITABLE_COUNTRY,"BE,FR,PH,SG"
100000000000005793_BT741824,LOT_STATUS,BLOCKED
100000000000005793_BT741824,INCYTE_BS_BATCH,BS-805105
100000000000005793_BT741824,INCYTE_DP_BATCH,DP-091282
100000000000005793_BT741824,INCYTE_API_BATCH,API-128886
100000000000005793_BT741824,INCYTE_COMMON_BLEND_BATCH,CB-089569
100000000000005793_BT741824,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005793_BT741824,PRODUCTION_VERSION,PV-6
100000000000005793_BT741824,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000005793_BT741824,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005793_BT741824,USAGE_DECISION,RELEASED
100000000000005793_BT741824,BATCH_USAGE_IN_ORDERS,YES
100000000000005793_BT741824,PRODUCTION_DATE,2023-04-28
100000000000005794_BT084632,LOT_SUITABLE_COUNTRY,"CH,DE,KR,NL,SG"
100000000000005794_BT084632,LOT_NOT_SUITABLE_COUNTRY,"AT,IT,PH,PL"
100000000000005794_BT084632,LOT_STATUS,EXPIRED
100000000000005794_BT084632,INCYTE_BS_BATCH,BS-470048
100000000000005794_BT084632,INCYTE_DP_BATCH,DP-563020
100000000000005794_BT084632,INCYTE_API_BATCH,API-119630
100000000000005794_BT084632,INCYTE_COMMON_BLEND_BATCH,CB-020868
100000000000005794_BT084632,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005794_BT084632,PRODUCTION_VERSION,PV-2
100000000000005794_BT084632,PROD_VERSION_DESCRIPTION,Production Version 2
100000000000005794_BT084632,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005794_BT084632,USAGE_DECISION,RELEASED
100000000000005794_BT084632,BATCH_USAGE_IN_ORDERS,YES
100000000000005794_BT084632,PRODUCTION_DATE,2025-05-21
100000000000005794_BT325802,LOT_SUITABLE_COUNTRY,"FI,KR,MX,NL,SG,TH,US"
100000000000005794_BT325802,LOT_NOT_SUITABLE_COUNTRY,"AT,DE"
100000000000005794_BT325802,LOT_STATUS,ACTIVE
100000000000005794_BT325802,INCYTE_BS_BATCH,BS-228109
100000000000005794_BT325802,INCYTE_DP_BATCH,DP-365243
100000000000005794_BT325802,INCYTE_API_BATCH,API-394640
100000000000005794_BT325802,INCYTE_COMMON_BLEND_BATCH,CB-328484
100000000000005794_BT325802,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005794_BT325802,PRODUCTION_VERSION,PV-7
100000000000005794_BT325802,PROD_VERSION_DESCRIPTION,Production Version 2
100000000000005794_BT325802,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005794_BT325802,USAGE_DECISION,QUARANTINE
100000000000005794_BT325802,BATCH_USAGE_IN_ORDERS,YES
100000000000005794_BT325802,PRODUCTION_DATE,2023-04-04
100000000000005795_BT675210,LOT_SUITABLE_COUNTRY,"CA,ES,FI,IN,KR,MY,SG,UK"
100000000000005795_BT675210,LOT_NOT_SUITABLE_COUNTRY,DK
100000000000005795_BT675210,LOT_STATUS,BLOCKED
100000000000005795_BT675210,INCYTE_BS_BATCH,BS-159656
100000000000005795_BT675210,INCYTE_DP_BATCH,DP-629965
100000000000005795_BT675210,INCYTE_API_BATCH,API-251646
100000000000005795_BT675210,INCYTE_COMMON_BLEND_BATCH,CB-800276
100000000000005795_BT675210,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005795_BT675210,PRODUCTION_VERSION,PV-11
100000000000005795_BT675210,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000005795_BT675210,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005795_BT675210,USAGE_DECISION,RELEASED
100000000000005795_BT675210,BATCH_USAGE_IN_ORDERS,YES
100000000000005795_BT675210,PRODUCTION_DATE,2023-06-24
100000000000005795_BT717288,LOT_SUITABLE_COUNTRY,"DE,DK,PT"
100000000000005795_BT717288,LOT_NOT_SUITABLE_COUNTRY,"CH,IT,PH"
100000000000005795_BT717288,LOT_STATUS,EXPIRED
100000000000005795_BT717288,INCYTE_BS_BATCH,BS-377850
100000000000005795_BT717288,INCYTE_DP_BATCH,DP-634833
100000000000005795_BT717288,INCYTE_API_BATCH,API-602788
100000000000005795_BT717288,INCYTE_COMMON_BLEND_BATCH,CB-964527
100000000000005795_BT717288,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005795_BT717288,PRODUCTION_VERSION,PV-7
100000000000005795_BT717288,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000005795_BT717288,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005795_BT717288,USAGE_DECISION,QUARANTINE
100000000000005795_BT717288,BATCH_USAGE_IN_ORDERS,YES
100000000000005795_BT717288,PRODUCTION_DATE,2024-11-24
100000000000005795_BT785831,LOT_SUITABLE_COUNTRY,"BR,CA,ES,FI,JP,NL,TH,ZA"
100000000000005795_BT785831,LOT_NOT_SUITABLE_COUNTRY,"BE,IT,SE"
100000000000005795_BT785831,LOT_STATUS,BLOCKED
100000000000005795_BT785831,INCYTE_BS_BATCH,BS-166706
100000000000005795_BT785831,INCYTE_DP_BATCH,DP-391237
100000000000005795_BT785831,INCYTE_API_BATCH,API-165908
100000000000005795_BT785831,INCYTE_COMMON_BLEND_BATCH,CB-419896
100000000000005795_BT785831,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005795_BT785831,PRODUCTION_VERSION,PV-12
100000000000005795_BT785831,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000005795_BT785831,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005795_BT785831,USAGE_DECISION,RELEASED
100000000000005795_BT785831,BATCH_USAGE_IN_ORDERS,YES
100000000000005795_BT785831,PRODUCTION_DATE,2023-04-14
100000000000005796_BT940992,LOT_SUITABLE_COUNTRY,"DK,ES,JP,NO,PH,UK,US"
100000000000005796_BT940992,LOT_NOT_SUITABLE_COUNTRY,TH
100000000000005796_BT940992,LOT_STATUS,IN_PROCESS
100000000000005796_BT940992,INCYTE_BS_BATCH,BS-929831
100000000000005796_BT940992,INCYTE_DP_BATCH,DP-984703
100000000000005796_BT940992,INCYTE_API_BATCH,API-207511
100000000000005796_BT940992,INCYTE_COMMON_BLEND_BATCH,CB-421076
100000000000005796_BT940992,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005796_BT940992,PRODUCTION_VERSION,PV-13
100000000000005796_BT940992,PROD_VERSION_DESCRIPTION,Production Version 11
100000000000005796_BT940992,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005796_BT940992,USAGE_DECISION,RELEASED
100000000000005796_BT940992,BATCH_USAGE_IN_ORDERS,NO
100000000000005796_BT940992,PRODUCTION_DATE,2024-08-15
100000000000005796_BT909656,LOT_SUITABLE_COUNTRY,"AT,JP,SE,SG,UK"
100000000000005796_BT909656,LOT_NOT_SUITABLE_COUNTRY,"CH,IT"
100000000000005796_BT909656,LOT_STATUS,BLOCKED
100000000000005796_BT909656,INCYTE_BS_BATCH,BS-815480
100000000000005796_BT909656,INCYTE_DP_BATCH,DP-302913
100000000000005796_BT909656,INCYTE_API_BATCH,API-520823
100000000000005796_BT909656,INCYTE_COMMON_BLEND_BATCH,CB-790586
100000000000005796_BT909656,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005796_BT909656,PRODUCTION_VERSION,PV-13
100000000000005796_BT909656,PROD_VERSION_DESCRIPTION,Production Version 4
100000000000005796_BT909656,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005796_BT909656,USAGE_DECISION,REJECTED
100000000000005796_BT909656,BATCH_USAGE_IN_ORDERS,YES
100000000000005796_BT909656,PRODUCTION_DATE,2024-09-28
100000000000005796_BT542500,LOT_SUITABLE_COUNTRY,"ES,FI,IE,PT,SG"
100000000000005796_BT542500,LOT_NOT_SUITABLE_COUNTRY,"BE,PH"
100000000000005796_BT542500,LOT_STATUS,ACTIVE
100000000000005796_BT542500,INCYTE_BS_BATCH,BS-841745
100000000000005796_BT542500,INCYTE_DP_BATCH,DP-053763
100000000000005796_BT542500,INCYTE_API_BATCH,API-494220
100000000000005796_BT542500,INCYTE_COMMON_BLEND_BATCH,CB-497978
100000000000005796_BT542500,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005796_BT542500,PRODUCTION_VERSION,PV-2
100000000000005796_BT542500,PROD_VERSION_DESCRIPTION,Production Version 15
100000000000005796_BT542500,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000005796_BT542500,USAGE_DECISION,RELEASED
100000000000005796_BT542500,BATCH_USAGE_IN_ORDERS,NO
100000000000005796_BT542500,PRODUCTION_DATE,2025-05-13
100000000000005797_BT445676,LOT_SUITABLE_COUNTRY,"AT,FR,IT,JP,PL,UK,US,ZA"
100000000000005797_BT445676,LOT_NOT_SUITABLE_COUNTRY,"AU,KR,NO,PH"
100000000000005797_BT445676,LOT_STATUS,ACTIVE
100000000000005797_BT445676,INCYTE_BS_BATCH,BS-484036
100000000000005797_BT445676,INCYTE_DP_BATCH,DP-811763
100000000000005797_BT445676,INCYTE_API_BATCH,API-186222
100000000000005797_BT445676,INCYTE_COMMON_BLEND_BATCH,CB-146385
100000000000005797_BT445676,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000005797_BT445676,PRODUCTION_VERSION,PV-13
100000000000005797_BT445676,PROD_VERSION_DESCRIPTION,Production Version 13
