MANDT,PLNTY,PLNNR,PLNAL,ZAEHL,DATUV,TECHV,AENNR,LOEKZ,PARKZ,ANDAT,ANNAM,AEDAT,AENAM,VERWE,WERKS,STATU,PLNME,LOSVN,LOSBS,VAGRP,AESZN,KTEXT,TXTSP,ABDAT,ABANZ,PROFIDNETZ,KOKRS,QVEWERKS,QVEMENGE,QVEVERSION,QVEDATUM,QVEGRUPPE,QVECODE,QDYNREGEL,QDYNHEAD,QPRZIEHVER,QVERSNPRZV,QKZRASTER,QDYNSTRING,STRAT,PPOOL,ISTRU,IWERK,ANLZU,ARBID,EXTNUM,DELKZ,ARBTY,STUPR,CLNDR,PRTYP,REODAT,NETID,FLG_CHK,PSPNR,TTRAS,KZKFG,PLNNR_ALT,FLG_CAPO,STLTY,STLNR,STLAL,SLWBEZ,PPKZTLZU,CHRULE,CCOAA,ST_ARBID,MEINH,UMREZ,UMREN,BMSCH,ADPSP,MS_FLAG,TSTMP_BW,MES_ROUTINGID,XHIERTL,TL_EXTID
300,R,10004256,02,00004257,20250601,TECH_STATUS_16,CHG000000256,"","",20260212,USER_056,20260212,CHG_USER_056,003,PL17,REL,EA,57.000,156.000,007,004256,Routing for Material 0256,E,20260212,6,PROF006,K001,PL17,UDSET0056,004256,20260212,UDGRP0056,R001,002,1,SAMP0056,004256,X,0000004256,STR006,PKG006,000000000000100256,PL17,1,00005256,1,"",01,SETUP056,CLEAN056,1,20260212,00006256,X,00007256,004256,X,OLD_000256,X,M,00004256,01,002,1,1,260,00008256,EA,1,1,1.000,REF_ELEMENT_4256,X,1000000000004256,MES_ROUT_4256,X,EXT_TASKLIST_4256
100,N,10004257,03,00004258,20250531,TECH_STATUS_17,CHG000000257,"","",20260212,USER_057,20260212,CHG_USER_057,001,PL18,CRTD,EA,58.000,157.000,008,004257,Routing for Material 0257,E,20260212,7,PROF007,K001,PL18,UDSET0057,004257,20260212,UDGRP0057,A002,003,1,SAMP0057,004257,X,0000004257,STR007,PKG007,000000000000100257,PL18,1,00005257,1,"",01,SETUP057,CLEAN057,1,20260212,00006257,X,00007257,004257,X,OLD_000257,X,M,00004257,01,003,1,1,261,00008257,EA,1,1,1.000,REF_ELEMENT_4257,X,1000000000004257,MES_ROUT_4257,X,EXT_TASKLIST_4257
200,Q,10004258,04,00004259,20250530,TECH_STATUS_18,CHG000000258,"","",20260212,USER_058,20260212,CHG_USER_058,002,PL19,INAC,EA,59.000,158.000,009,004258,Routing for Material 0258,E,20260212,8,PROF008,K001,PL19,UDSET0058,004258,20260212,UDGRP0058,A002,004,1,SAMP0058,004258,X,0000004258,STR008,PKG008,000000000000100258,PL19,1,00005258,1,"",01,SETUP058,CLEAN058,1,20260212,00006258,X,00007258,004258,X,OLD_000258,X,M,00004258,01,004,1,1,262,00008258,EA,1,1,1.000,REF_ELEMENT_4258,X,1000000000004258,MES_ROUT_4258,X,EXT_TASKLIST_4258
300,R,10004259,05,00004260,20250529,TECH_STATUS_19,CHG000000259,"","",20260212,USER_059,20260212,CHG_USER_059,003,PL20,HOLD,EA,60.000,159.000,010,004259,Routing for Material 0259,E,20260212,9,PROF009,K001,PL20,UDSET0059,004259,20260212,UDGRP0059,A002,005,1,SAMP0059,004259,X,0000004259,STR009,PKG009,000000000000100259,PL20,1,00005259,1,"",01,SETUP059,CLEAN059,1,20260212,00006259,X,00007259,004259,X,OLD_000259,X,M,00004259,01,005,1,1,263,00008259,EA,1,1,1.000,REF_ELEMENT_4259,X,1000000000004259,MES_ROUT_4259,X,EXT_TASKLIST_4259
100,N,10004260,01,00004261,20250528,TECH_STATUS_00,CHG000000260,X,X,20260212,USER_060,20260212,CHG_USER_060,001,PL01,REL,EA,61.000,160.000,001,004260,Routing for Material 0260,E,20260212,10,PROF010,K001,PL01,UDSET0060,004260,20260212,UDGRP0060,A001,001,1,SAMP0060,004260,X,0000004260,STR010,PKG010,000000000000100260,PL01,1,00005260,1,X,01,SETUP060,CLEAN060,1,20260212,00006260,X,00007260,004260,X,OLD_000260,X,M,00004260,01,001,1,1,264,00008260,EA,1,1,1.000,REF_ELEMENT_4260,X,1000000000004260,MES_ROUT_4260,X,EXT_TASKLIST_4260
200,Q,10004261,02,00004262,20250527,TECH_STATUS_01,CHG000000261,"","",20260212,USER_061,20260212,CHG_USER_061,002,PL02,CRTD,EA,62.000,161.000,002,004261,Routing for Material 0261,E,20260212,11,PROF011,K001,PL02,UDSET0061,004261,20260212,UDGRP0061,R001,002,1,SAMP0061,004261,X,0000004261,STR011,PKG011,000000000000100261,PL02,1,00005261,1,"",01,SETUP061,CLEAN061,1,20260212,00006261,X,00007261,004261,X,OLD_000261,X,M,00004261,01,002,1,1,265,00008261,EA,1,1,1.000,REF_ELEMENT_4261,X,1000000000004261,MES_ROUT_4261,X,EXT_TASKLIST_4261
300,R,10004262,03,00004263,20250526,TECH_STATUS_02,CHG000000262,"","",20260212,USER_062,20260212,CHG_USER_062,003,PL03,INAC,EA,63.000,162.000,003,004262,Routing for Material 0262,E,20260212,12,PROF012,K001,PL03,UDSET0062,004262,20260212,UDGRP0062,A002,003,1,SAMP0062,004262,X,0000004262,STR012,PKG012,000000000000100262,PL03,1,00005262,1,"",01,SETUP062,CLEAN062,1,20260212,00006262,X,00007262,004262,X,OLD_000262,X,M,00004262,01,003,1,1,266,00008262,EA,1,1,1.000,REF_ELEMENT_4262,X,1000000000004262,MES_ROUT_4262,X,EXT_TASKLIST_4262
100,N,10004263,04,00004264,20250525,TECH_STATUS_03,CHG000000263,"","",20260212,USER_063,20260212,CHG_USER_063,001,PL04,HOLD,EA,64.000,163.000,004,004263,Routing for Material 0263,E,20260212,13,PROF013,K001,PL04,UDSET0063,004263,20260212,UDGRP0063,A002,004,1,SAMP0063,004263,X,0000004263,STR013,PKG013,000000000000100263,PL04,1,00005263,1,"",01,SETUP063,CLEAN063,1,20260212,00006263,X,00007263,004263,X,OLD_000263,X,M,00004263,01,004,1,1,267,00008263,EA,1,1,1.000,REF_ELEMENT_4263,X,1000000000004263,MES_ROUT_4263,X,EXT_TASKLIST_4263
200,Q,10004264,05,00004265,20250524,TECH_STATUS_04,CHG000000264,"","",20260212,USER_064,20260212,CHG_USER_064,002,PL05,REL,EA,65.000,164.000,005,004264,Routing for Material 0264,E,20260212,14,PROF014,K001,PL05,UDSET0064,004264,20260212,UDGRP0064,A002,005,1,SAMP0064,004264,X,0000004264,STR014,PKG014,000000000000100264,PL05,1,00005264,1,"",01,SETUP064,CLEAN064,1,20260212,00006264,X,00007264,004264,X,OLD_000264,X,M,00004264,01,005,1,1,268,00008264,EA,1,1,1.000,REF_ELEMENT_4264,X,1000000000004264,MES_ROUT_4264,X,EXT_TASKLIST_4264
300,R,10004265,01,00004266,20250523,TECH_STATUS_05,CHG000000265,"","",20260212,USER_065,20260212,CHG_USER_065,003,PL06,CRTD,EA,66.000,165.000,006,004265,Routing for Material 0265,E,20260212,15,PROF015,K001,PL06,UDSET0065,004265,20260212,UDGRP0065,A001,001,1,SAMP0065,004265,X,0000004265,STR015,PKG015,000000000000100265,PL06,1,00005265,1,"",01,SETUP065,CLEAN065,1,20260212,00006265,X,00007265,004265,X,OLD_000265,X,M,00004265,01,001,1,1,269,00008265,EA,1,1,1.000,REF_ELEMENT_4265,X,1000000000004265,MES_ROUT_4265,X,EXT_TASKLIST_4265
100,N,10004266,02,00004267,20250522,TECH_STATUS_06,CHG000000266,"","",20260212,USER_066,20260212,CHG_USER_066,001,PL07,INAC,EA,67.000,166.000,007,004266,Routing for Material 0266,E,20260212,16,PROF016,K001,PL07,UDSET0066,004266,20260212,UDGRP0066,R001,002,1,SAMP0066,004266,X,0000004266,STR016,PKG016,000000000000100266,PL07,1,00005266,1,"",01,SETUP066,CLEAN066,1,20260212,00006266,X,00007266,004266,X,OLD_000266,X,M,00004266,01,002,1,1,270,00008266,EA,1,1,1.000,REF_ELEMENT_4266,X,1000000000004266,MES_ROUT_4266,X,EXT_TASKLIST_4266
200,Q,10004267,03,00004268,20250521,TECH_STATUS_07,CHG000000267,"","",20260212,USER_067,20260212,CHG_USER_067,002,PL08,HOLD,EA,68.000,167.000,008,004267,Routing for Material 0267,E,20260212,17,PROF017,K001,PL08,UDSET0067,004267,20260212,UDGRP0067,A002,003,1,SAMP0067,004267,X,0000004267,STR017,PKG017,000000000000100267,PL08,1,00005267,1,"",01,SETUP067,CLEAN067,1,20260212,00006267,X,00007267,004267,X,OLD_000267,X,M,00004267,01,003,1,1,271,00008267,EA,1,1,1.000,REF_ELEMENT_4267,X,1000000000004267,MES_ROUT_4267,X,EXT_TASKLIST_4267
300,R,10004268,04,00004269,20250520,TECH_STATUS_08,CHG000000268,"","",20260212,USER_068,20260212,CHG_USER_068,003,PL09,REL,EA,69.000,168.000,009,004268,Routing for Material 0268,E,20260212,18,PROF018,K001,PL09,UDSET0068,004268,20260212,UDGRP0068,A002,004,1,SAMP0068,004268,X,0000004268,STR018,PKG018,000000000000100268,PL09,1,00005268,1,"",01,SETUP068,CLEAN068,1,20260212,00006268,X,00007268,004268,X,OLD_000268,X,M,00004268,01,004,1,1,272,00008268,EA,1,1,1.000,REF_ELEMENT_4268,X,1000000000004268,MES_ROUT_4268,X,EXT_TASKLIST_4268
100,N,10004269,05,00004270,20250519,TECH_STATUS_09,CHG000000269,"","",20260212,USER_069,20260212,CHG_USER_069,001,PL10,CRTD,EA,70.000,169.000,010,004269,Routing for Material 0269,E,20260212,19,PROF019,K001,PL10,UDSET0069,004269,20260212,UDGRP0069,A002,005,1,SAMP0069,004269,X,0000004269,STR019,PKG019,000000000000100269,PL10,1,00005269,1,"",01,SETUP069,CLEAN069,1,20260212,00006269,X,00007269,004269,X,OLD_000269,X,M,00004269,01,005,1,1,273,00008269,EA,1,1,1.000,REF_ELEMENT_4269,X,1000000000004269,MES_ROUT_4269,X,EXT_TASKLIST_4269
200,Q,10004270,01,00004271,20250518,TECH_STATUS_10,CHG000000270,"",X,20260212,USER_070,20260212,CHG_USER_070,002,PL11,INAC,EA,71.000,170.000,001,004270,Routing for Material 0270,E,20260212,20,PROF020,K001,PL11,UDSET0070,004270,20260212,UDGRP0070,A001,001,1,SAMP0070,004270,X,0000004270,STR020,PKG020,000000000000100270,PL11,1,00005270,1,"",01,SETUP070,CLEAN070,1,20260212,00006270,X,00007270,004270,X,OLD_000270,X,M,00004270,01,001,1,1,274,00008270,EA,1,1,1.000,REF_ELEMENT_4270,X,1000000000004270,MES_ROUT_4270,X,EXT_TASKLIST_4270
300,R,10004271,02,00004272,20250517,TECH_STATUS_11,CHG000000271,"","",20260212,USER_071,20260212,CHG_USER_071,003,PL12,HOLD,EA,72.000,171.000,002,004271,Routing for Material 0271,E,20260212,21,PROF021,K001,PL12,UDSET0071,004271,20260212,UDGRP0071,R001,002,1,SAMP0071,004271,X,0000004271,STR021,PKG021,000000000000100271,PL12,1,00005271,1,"",01,SETUP071,CLEAN071,1,20260212,00006271,X,00007271,004271,X,OLD_000271,X,M,00004271,01,002,1,1,275,00008271,EA,1,1,1.000,REF_ELEMENT_4271,X,1000000000004271,MES_ROUT_4271,X,EXT_TASKLIST_4271
100,N,10004272,03,00004273,20250516,TECH_STATUS_12,CHG000000272,"","",20260212,USER_072,20260212,CHG_USER_072,001,PL13,REL,EA,73.000,172.000,003,004272,Routing for Material 0272,E,20260212,22,PROF022,K001,PL13,UDSET0072,004272,20260212,UDGRP0072,A002,003,1,SAMP0072,004272,X,0000004272,STR022,PKG022,000000000000100272,PL13,1,00005272,1,"",01,SETUP072,CLEAN072,1,20260212,00006272,X,00007272,004272,X,OLD_000272,X,M,00004272,01,003,1,1,276,00008272,EA,1,1,1.000,REF_ELEMENT_4272,X,1000000000004272,MES_ROUT_4272,X,EXT_TASKLIST_4272
200,Q,10004273,04,00004274,20250515,TECH_STATUS_13,CHG000000273,"","",20260212,USER_073,20260212,CHG_USER_073,002,PL14,CRTD,EA,74.000,173.000,004,004273,Routing for Material 0273,E,20260212,23,PROF023,K001,PL14,UDSET0073,004273,20260212,UDGRP0073,A002,004,1,SAMP0073,004273,X,0000004273,STR023,PKG023,000000000000100273,PL14,1,00005273,1,"",01,SETUP073,CLEAN073,1,20260212,00006273,X,00007273,004273,X,OLD_000273,X,M,00004273,01,004,1,1,277,00008273,EA,1,1,1.000,REF_ELEMENT_4273,X,1000000000004273,MES_ROUT_4273,X,EXT_TASKLIST_4273
300,R,10004274,05,00004275,20250514,TECH_STATUS_14,CHG000000274,"","",20260212,USER_074,20260212,CHG_USER_074,003,PL15,INAC,EA,75.000,174.000,005,004274,Routing for Material 0274,E,20260212,24,PROF024,K001,PL15,UDSET0074,004274,20260212,UDGRP0074,A002,005,1,SAMP0074,004274,X,0000004274,STR024,PKG024,000000000000100274,PL15,1,00005274,1,"",01,SETUP074,CLEAN074,1,20260212,00006274,X,00007274,004274,X,OLD_000274,X,M,00004274,01,005,1,1,278,00008274,EA,1,1,1.000,REF_ELEMENT_4274,X,1000000000004274,MES_ROUT_4274,X,EXT_TASKLIST_4274
100,N,10004275,01,00004276,20250513,TECH_STATUS_15,CHG000000275,X,"",20260212,USER_075,20260212,CHG_USER_075,001,PL16,HOLD,EA,76.000,175.000,006,004275,Routing for Material 0275,E,20260212,25,PROF025,K001,PL16,UDSET0075,004275,20260212,UDGRP0075,A001,001,1,SAMP0075,004275,X,0000004275,STR025,PKG025,000000000000100275,PL16,1,00005275,1,"",01,SETUP075,CLEAN075,1,20260212,00006275,X,00007275,004275,X,OLD_000275,X,M,00004275,01,001,1,1,279,00008275,EA,1,1,1.000,REF_ELEMENT_4275,X,1000000000004275,MES_ROUT_4275,X,EXT_TASKLIST_4275
200,Q,10004276,02,00004277,20250512,TECH_STATUS_16,CHG000000276,"","",20260212,USER_076,20260212,CHG_USER_076,002,PL17,REL,EA,77.000,176.000,007,004276,Routing for Material 0276,E,20260212,26,PROF026,K001,PL17,UDSET0076,004276,20260212,UDGRP0076,R001,002,1,SAMP0076,004276,X,0000004276,STR026,PKG026,000000000000100276,PL17,1,00005276,1,"",01,SETUP076,CLEAN076,1,20260212,00006276,X,00007276,004276,X,OLD_000276,X,M,00004276,01,002,1,1,280,00008276,EA,1,1,1.000,REF_ELEMENT_4276,X,1000000000004276,MES_ROUT_4276,X,EXT_TASKLIST_4276
300,R,10004277,03,00004278,20250511,TECH_STATUS_17,CHG000000277,"","",20260212,USER_077,20260212,CHG_USER_077,003,PL18,CRTD,EA,78.000,177.000,008,004277,Routing for Material 0277,E,20260212,27,PROF027,K001,PL18,UDSET0077,004277,20260212,UDGRP0077,A002,003,1,SAMP0077,004277,X,0000004277,STR027,PKG027,000000000000100277,PL18,1,00005277,1,"",01,SETUP077,CLEAN077,1,20260212,00006277,X,00007277,004277,X,OLD_000277,X,M,00004277,01,003,1,1,281,00008277,EA,1,1,1.000,REF_ELEMENT_4277,X,1000000000004277,MES_ROUT_4277,X,EXT_TASKLIST_4277
100,N,10004278,04,00004279,20250510,TECH_STATUS_18,CHG000000278,"","",20260212,USER_078,20260212,CHG_USER_078,001,PL19,INAC,EA,79.000,178.000,009,004278,Routing for Material 0278,E,20260212,28,PROF028,K001,PL19,UDSET0078,004278,20260212,UDGRP0078,A002,004,1,SAMP0078,004278,X,0000004278,STR028,PKG028,000000000000100278,PL19,1,00005278,1,"",01,SETUP078,CLEAN078,1,20260212,00006278,X,00007278,004278,X,OLD_000278,X,M,00004278,01,004,1,1,282,00008278,EA,1,1,1.000,REF_ELEMENT_4278,X,1000000000004278,MES_ROUT_4278,X,EXT_TASKLIST_4278
200,Q,10004279,05,00004280,20250509,TECH_STATUS_19,CHG000000279,"","",20260212,USER_079,20260212,CHG_USER_079,002,PL20,HOLD,EA,80.000,179.000,010,004279,Routing for Material 0279,E,20260212,29,PROF029,K001,PL20,UDSET0079,004279,20260212,UDGRP0079,A002,005,1,SAMP0079,004279,X,0000004279,STR029,PKG029,000000000000100279,PL20,1,00005279,1,"",01,SETUP079,CLEAN079,1,20260212,00006279,X,00007279,004279,X,OLD_000279,X,M,00004279,01,005,1,1,283,00008279,EA,1,1,1.000,REF_ELEMENT_4279,X,1000000000004279,MES_ROUT_4279,X,EXT_TASKLIST_4279
300,R,10004280,01,00004281,20250508,TECH_STATUS_00,CHG000000280,"",X,20260212,USER_080,20260212,CHG_USER_080,003,PL01,REL,EA,81.000,180.000,001,004280,Routing for Material 0280,E,20260212,30,PROF030,K001,PL01,UDSET0080,004280,20260212,UDGRP0080,A001,001,1,SAMP0080,004280,X,0000004280,STR030,PKG030,000000000000100280,PL01,1,00005280,1,X,01,SETUP080,CLEAN080,1,20260212,00006280,X,00007280,004280,X,OLD_000280,X,M,00004280,01,001,1,1,284,00008280,EA,1,1,1.000,REF_ELEMENT_4280,X,1000000000004280,MES_ROUT_4280,X,EXT_TASKLIST_4280
100,N,10004281,02,00004282,20250507,TECH_STATUS_01,CHG000000281,"","",20260212,USER_081,20260212,CHG_USER_081,001,PL02,CRTD,EA,82.000,181.000,002,004281,Routing for Material 0281,E,20260212,31,PROF031,K001,PL02,UDSET0081,004281,20260212,UDGRP0081,R001,002,1,SAMP0081,004281,X,0000004281,STR031,PKG031,000000000000100281,PL02,1,00005281,1,"",01,SETUP081,CLEAN081,1,20260212,00006281,X,00007281,004281,X,OLD_000281,X,M,00004281,01,002,1,1,285,00008281,EA,1,1,1.000,REF_ELEMENT_4281,X,1000000000004281,MES_ROUT_4281,X,EXT_TASKLIST_4281
200,Q,10004282,03,00004283,20250506,TECH_STATUS_02,CHG000000282,"","",20260212,USER_082,20260212,CHG_USER_082,002,PL03,INAC,EA,83.000,182.000,003,004282,Routing for Material 0282,E,20260212,32,PROF032,K001,PL03,UDSET0082,004282,20260212,UDGRP0082,A002,003,1,SAMP0082,004282,X,0000004282,STR032,PKG032,000000000000100282,PL03,1,00005282,1,"",01,SETUP082,CLEAN082,1,20260212,00006282,X,00007282,004282,X,OLD_000282,X,M,00004282,01,003,1,1,286,00008282,EA,1,1,1.000,REF_ELEMENT_4282,X,1000000000004282,MES_ROUT_4282,X,EXT_TASKLIST_4282
300,R,10004283,04,00004284,20250505,TECH_STATUS_03,CHG000000283,"","",20260212,USER_083,20260212,CHG_USER_083,003,PL04,HOLD,EA,84.000,183.000,004,004283,Routing for Material 0283,E,20260212,33,PROF033,K001,PL04,UDSET0083,004283,20260212,UDGRP0083,A002,004,1,SAMP0083,004283,X,0000004283,STR033,PKG033,000000000000100283,PL04,1,00005283,1,"",01,SETUP083,CLEAN083,1,20260212,00006283,X,00007283,004283,X,OLD_000283,X,M,00004283,01,004,1,1,287,00008283,EA,1,1,1.000,REF_ELEMENT_4283,X,1000000000004283,MES_ROUT_4283,X,EXT_TASKLIST_4283
100,N,10004284,05,00004285,20250504,TECH_STATUS_04,CHG000000284,"","",20260212,USER_084,20260212,CHG_USER_084,001,PL05,REL,EA,85.000,184.000,005,004284,Routing for Material 0284,E,20260212,34,PROF034,K001,PL05,UDSET0084,004284,20260212,UDGRP0084,A002,005,1,SAMP0084,004284,X,0000004284,STR034,PKG034,000000000000100284,PL05,1,00005284,1,"",01,SETUP084,CLEAN084,1,20260212,00006284,X,00007284,004284,X,OLD_000284,X,M,00004284,01,005,1,1,288,00008284,EA,1,1,1.000,REF_ELEMENT_4284,X,1000000000004284,MES_ROUT_4284,X,EXT_TASKLIST_4284
200,Q,10004285,01,00004286,20250503,TECH_STATUS_05,CHG000000285,"","",20260212,USER_085,20260212,CHG_USER_085,002,PL06,CRTD,EA,86.000,185.000,006,004285,Routing for Material 0285,E,20260212,35,PROF035,K001,PL06,UDSET0085,004285,20260212,UDGRP0085,A001,001,1,SAMP0085,004285,X,0000004285,STR035,PKG035,000000000000100285,PL06,1,00005285,1,"",01,SETUP085,CLEAN085,1,20260212,00006285,X,00007285,004285,X,OLD_000285,X,M,00004285,01,001,1,1,289,00008285,EA,1,1,1.000,REF_ELEMENT_4285,X,1000000000004285,MES_ROUT_4285,X,EXT_TASKLIST_4285
300,R,10004286,02,00004287,20250502,TECH_STATUS_06,CHG000000286,"","",20260212,USER_086,20260212,CHG_USER_086,003,PL07,INAC,EA,87.000,186.000,007,004286,Routing for Material 0286,E,20260212,36,PROF036,K001,PL07,UDSET0086,004286,20260212,UDGRP0086,R001,002,1,SAMP0086,004286,X,0000004286,STR036,PKG036,000000000000100286,PL07,1,00005286,1,"",01,SETUP086,CLEAN086,1,20260212,00006286,X,00007286,004286,X,OLD_000286,X,M,00004286,01,002,1,1,290,00008286,EA,1,1,1.000,REF_ELEMENT_4286,X,1000000000004286,MES_ROUT_4286,X,EXT_TASKLIST_4286
100,N,10004287,03,00004288,20250501,TECH_STATUS_07,CHG000000287,"","",20260212,USER_087,20260212,CHG_USER_087,001,PL08,HOLD,EA,88.000,187.000,008,004287,Routing for Material 0287,E,20260212,37,PROF037,K001,PL08,UDSET0087,004287,20260212,UDGRP0087,A002,003,1,SAMP0087,004287,X,0000004287,STR037,PKG037,000000000000100287,PL08,1,00005287,1,"",01,SETUP087,CLEAN087,1,20260212,00006287,X,00007287,004287,X,OLD_000287,X,M,00004287,01,003,1,1,291,00008287,EA,1,1,1.000,REF_ELEMENT_4287,X,1000000000004287,MES_ROUT_4287,X,EXT_TASKLIST_4287
200,Q,10004288,04,00004289,20250430,TECH_STATUS_08,CHG000000288,"","",20260212,USER_088,20260212,CHG_USER_088,002,PL09,REL,EA,89.000,188.000,009,004288,Routing for Material 0288,E,20260212,38,PROF038,K001,PL09,UDSET0088,004288,20260212,UDGRP0088,A002,004,1,SAMP0088,004288,X,0000004288,STR038,PKG038,000000000000100288,PL09,1,00005288,1,"",01,SETUP088,CLEAN088,1,20260212,00006288,X,00007288,004288,X,OLD_000288,X,M,00004288,01,004,1,1,292,00008288,EA,1,1,1.000,REF_ELEMENT_4288,X,1000000000004288,MES_ROUT_4288,X,EXT_TASKLIST_4288
300,R,10004289,05,00004290,20250429,TECH_STATUS_09,CHG000000289,"","",20260212,USER_089,20260212,CHG_USER_089,003,PL10,CRTD,EA,90.000,189.000,010,004289,Routing for Material 0289,E,20260212,39,PROF039,K001,PL10,UDSET0089,004289,20260212,UDGRP0089,A002,005,1,SAMP0089,004289,X,0000004289,STR039,PKG039,000000000000100289,PL10,1,00005289,1,"",01,SETUP089,CLEAN089,1,20260212,00006289,X,00007289,004289,X,OLD_000289,X,M,00004289,01,005,1,1,293,00008289,EA,1,1,1.000,REF_ELEMENT_4289,X,1000000000004289,MES_ROUT_4289,X,EXT_TASKLIST_4289
100,N,10004290,01,00004291,20250428,TECH_STATUS_10,CHG000000290,X,X,20260212,USER_090,20260212,CHG_USER_090,001,PL11,INAC,EA,91.000,190.000,001,004290,Routing for Material 0290,E,20260212,40,PROF040,K001,PL11,UDSET0090,004290,20260212,UDGRP0090,A001,001,1,SAMP0090,004290,X,0000004290,STR040,PKG040,000000000000100290,PL11,1,00005290,1,"",01,SETUP090,CLEAN090,1,20260212,00006290,X,00007290,004290,X,OLD_000290,X,M,00004290,01,001,1,1,294,00008290,EA,1,1,1.000,REF_ELEMENT_4290,X,1000000000004290,MES_ROUT_4290,X,EXT_TASKLIST_4290
200,Q,10004291,02,00004292,20250427,TECH_STATUS_11,CHG000000291,"","",20260212,USER_091,20260212,CHG_USER_091,002,PL12,HOLD,EA,92.000,191.000,002,004291,Routing for Material 0291,E,20260212,41,PROF041,K001,PL12,UDSET0091,004291,20260212,UDGRP0091,R001,002,1,SAMP0091,004291,X,0000004291,STR041,PKG041,000000000000100291,PL12,1,00005291,1,"",01,SETUP091,CLEAN091,1,20260212,00006291,X,00007291,004291,X,OLD_000291,X,M,00004291,01,002,1,1,295,00008291,EA,1,1,1.000,REF_ELEMENT_4291,X,1000000000004291,MES_ROUT_4291,X,EXT_TASKLIST_4291
300,R,10004292,03,00004293,20250426,TECH_STATUS_12,CHG000000292,"","",20260212,USER_092,20260212,CHG_USER_092,003,PL13,REL,EA,93.000,192.000,003,004292,Routing for Material 0292,E,20260212,42,PROF042,K001,PL13,UDSET0092,004292,20260212,UDGRP0092,A002,003,1,SAMP0092,004292,X,0000004292,STR042,PKG042,000000000000100292,PL13,1,00005292,1,"",01,SETUP092,CLEAN092,1,20260212,00006292,X,00007292,004292,X,OLD_000292,X,M,00004292,01,003,1,1,296,00008292,EA,1,1,1.000,REF_ELEMENT_4292,X,1000000000004292,MES_ROUT_4292,X,EXT_TASKLIST_4292
100,N,10004293,04,00004294,20250425,TECH_STATUS_13,CHG000000293,"","",20260212,USER_093,20260212,CHG_USER_093,001,PL14,CRTD,EA,94.000,193.000,004,004293,Routing for Material 0293,E,20260212,43,PROF043,K001,PL14,UDSET0093,004293,20260212,UDGRP0093,A002,004,1,SAMP0093,004293,X,0000004293,STR043,PKG043,000000000000100293,PL14,1,00005293,1,"",01,SETUP093,CLEAN093,1,20260212,00006293,X,00007293,004293,X,OLD_000293,X,M,00004293,01,004,1,1,297,00008293,EA,1,1,1.000,REF_ELEMENT_4293,X,1000000000004293,MES_ROUT_4293,X,EXT_TASKLIST_4293
200,Q,10004294,05,00004295,20250424,TECH_STATUS_14,CHG000000294,"","",20260212,USER_094,20260212,CHG_USER_094,002,PL15,INAC,EA,95.000,194.000,005,004294,Routing for Material 0294,E,20260212,44,PROF044,K001,PL15,UDSET0094,004294,20260212,UDGRP0094,A002,005,1,SAMP0094,004294,X,0000004294,STR044,PKG044,000000000000100294,PL15,1,00005294,1,"",01,SETUP094,CLEAN094,1,20260212,00006294,X,00007294,004294,X,OLD_000294,X,M,00004294,01,005,1,1,298,00008294,EA,1,1,1.000,REF_ELEMENT_4294,X,1000000000004294,MES_ROUT_4294,X,EXT_TASKLIST_4294
300,R,10004295,01,00004296,20250423,TECH_STATUS_15,CHG000000295,"","",20260212,USER_095,20260212,CHG_USER_095,003,PL16,HOLD,EA,96.000,195.000,006,004295,Routing for Material 0295,E,20260212,45,PROF045,K001,PL16,UDSET0095,004295,20260212,UDGRP0095,A001,001,1,SAMP0095,004295,X,0000004295,STR045,PKG045,000000000000100295,PL16,1,00005295,1,"",01,SETUP095,CLEAN095,1,20260212,00006295,X,00007295,004295,X,OLD_000295,X,M,00004295,01,001,1,1,299,00008295,EA,1,1,1.000,REF_ELEMENT_4295,X,1000000000004295,MES_ROUT_4295,X,EXT_TASKLIST_4295
100,N,10004296,02,00004297,20250422,TECH_STATUS_16,CHG000000296,"","",20260212,USER_096,20260212,CHG_USER_096,001,PL17,REL,EA,97.000,196.000,007,004296,Routing for Material 0296,E,20260212,46,PROF046,K001,PL17,UDSET0096,004296,20260212,UDGRP0096,R001,002,1,SAMP0096,004296,X,0000004296,STR046,PKG046,000000000000100296,PL17,1,00005296,1,"",01,SETUP096,CLEAN096,1,20260212,00006296,X,00007296,004296,X,OLD_000296,X,M,00004296,01,002,1,1,300,00008296,EA,1,1,1.000,REF_ELEMENT_4296,X,1000000000004296,MES_ROUT_4296,X,EXT_TASKLIST_4296
200,Q,10004297,03,00004298,20250421,TECH_STATUS_17,CHG000000297,"","",20260212,USER_097,20260212,CHG_USER_097,002,PL18,CRTD,EA,98.000,197.000,008,004297,Routing for Material 0297,E,20260212,47,PROF047,K001,PL18,UDSET0097,004297,20260212,UDGRP0097,A002,003,1,SAMP0097,004297,X,0000004297,STR047,PKG047,000000000000100297,PL18,1,00005297,1,"",01,SETUP097,CLEAN097,1,20260212,00006297,X,00007297,004297,X,OLD_000297,X,M,00004297,01,003,1,1,301,00008297,EA,1,1,1.000,REF_ELEMENT_4297,X,1000000000004297,MES_ROUT_4297,X,EXT_TASKLIST_4297
