MANDT,EBELN,EBELP,ETENR,EINDT,SLFDT,LPEIN,MENGE,AMENG,WEMNG,WAMNG,UZEIT,BANFN,BNFPO,ESTKZ,QUNUM,QUPOS,MAHNZ,BEDAT,RSNUM,SERNR,FIXKZ,GLMNG,DABMG,CHARG,LICHA,CHKOM,VERID,ABART,MNG02,DAT01,ALTDT,MBDAT,MBUHR,LDDAT,LDUHR,TDDAT,TDUHR,WADAT,WAUHR,ELDAT,ELUHR,ANZSN,NODISP,HANDOVERDATE,HANDOVERTIME,KEY_ID,OTB_VALUE,OTB_CURR,OTB_RES_VALUE,OTB_SPEC_VALUE,OTB_STATUS,OTB_REASON,CHECK_TYPE,DL_ID,HANDOVER_DATE,NO_SCEM,DNG_DATE,DNG_TIME,CNCL_ANCMNT_DONE,DATESHIFT_NUMBER
100,4500000544,00030,0002,20251108,20251108,1,81.283,0,76.146,0,144341,PR34811527,00024,R,Q456253059,610,1,20251016,4370143449,SR157214,,76.146,5.137,BATCH9703,VEND_BATCH629441,X,V019,3,81.283,20251108,20251103,20251108,110107,20251106,045636,20251105,134613,20251108,032543,20251109,061017,7,,20251108,202739,3717405890865817,40736.6,INR,6696.21,942.14,B,003,2,8d1c40c240f3408c8084e9,20251108,X,20251016,035109,X,2
100,4500000544,00030,0003,20251110,20251110,1,81.283,0,35.961,0,033600,PR57727940,00017,F,Q213173923,229,2,20250928,2166729224,SR974397,X,35.961,45.322,BATCH8842,VEND_BATCH565506,,V414,2,81.283,20251110,20251109,20251110,005111,20251108,204922,20251107,010923,20251110,164957,20251111,191424,2,,20251110,084754,5836582940534706,24056.07,INR,11013.04,4596.73,B,003,1,9c176dbeb8d34384807927,20251110,,20250928,175956,,3
100,4500000544,00040,0001,20251118,20251118,1,33.042,0,19.632,0,183612,PR74352527,00054,R,Q186563315,998,1,20251024,6745331516,SR545168,,19.632,13.41,BATCH1259,VEND_BATCH493830,,V466,2,33.042,20251118,20251117,20251118,045442,20251116,005028,20251115,222950,20251118,031014,20251119,020009,5,,20251118,052311,4192701780909349,24501.47,INR,13454.54,3685.15,C,002,2,1512b776cd814c46a36139,20251118,X,20251024,120704,,0
300,4500000544,00040,0002,20260306,20260306,1,33.042,0,17.367,0,235510,PR78707076,00071,B,Q109332829,332,2,20260122,3161104913,SR261746,,17.367,15.675,BATCH1015,VEND_BATCH837842,,V975,1,33.042,20260306,20260305,20260306,005939,20260304,034336,20260303,050651,20260306,120731,20260307,023908,7,X,20260306,162922,1184192198026073,4564.83,INR,19596.52,1211.91,A,001,1,19642543e9d34e859e70b3,20260306,,20260122,144109,,1
400,4500000544,00040,0003,20260119,20260119,2,33.042,0,16.769,0,010704,PR35785755,00049,F,Q550969843,201,0,20251222,2146924029,SR546689,X,16.769,16.273,BATCH5870,VEND_BATCH996989,X,V010,1,33.042,20260119,20260117,20260119,181908,20260117,075710,20260116,005946,20260119,212938,20260120,145039,0,,20260119,161250,9464826331822950,5506.44,INR,12035.43,399.18,B,001,2,a4543d5206b74bda9278ea,20260119,,20251222,184751,,0
100,4500000544,00050,0001,20250416,20250416,1,227.776,0,156.6,0,051147,PR01836944,00082,R,Q684350932,931,1,20250323,3234067989,SR527243,X,156.6,71.176,BATCH2314,VEND_BATCH473298,,V987,3,227.776,20250416,20250414,20250416,183735,20250414,185441,20250413,182953,20250416,104559,20250417,082927,10,X,20250416,003712,8592700058490495,43839.07,INR,8264.06,3469.38,A,003,2,7871a64606e44594bf5e48,20250416,X,20250323,172140,X,1
100,4500000545,00010,0001,20250705,20250705,2,105.99,0,75.496,0,005348,PR82446649,00013,B,Q952622823,755,2,20250522,5881925719,SR462294,,75.496,30.494,BATCH5532,VEND_BATCH456878,,V679,2,105.99,20250705,20250702,20250705,025247,20250703,041400,20250702,233130,20250705,135314,20250706,021259,8,,20250705,111741,6919894974799692,46867.84,INR,12728.7,4347.67,C,002,1,e38ed0cd6de54d18a1345a,20250705,,20250522,150508,X,0
200,4500000545,00010,0002,20250430,20250430,2,105.99,0,65.854,0,080919,PR58140245,00013,B,Q917844092,932,1,20250318,6119877461,SR310702,,65.854,40.136,BATCH1763,VEND_BATCH955288,X,V448,1,105.99,20250430,20250425,20250430,094552,20250428,011045,20250427,075650,20250430,150510,20250501,110238,3,X,20250430,073942,2688128921397321,31556.74,INR,4259.64,4483.31,A,002,1,45ed77f900fb4d0789a24f,20250430,,20250318,135808,X,3
100,4500000545,00020,0001,20250630,20250630,2,189.931,0,145.639,0,150635,PR53922619,00018,B,Q269992801,103,0,20250604,9597241401,SR004472,,145.639,44.292,BATCH6441,VEND_BATCH695686,X,V961,3,189.931,20250630,20250627,20250630,155450,20250628,095206,20250627,061401,20250630,094700,20250701,172150,6,X,20250630,204535,2229051049076998,36999.89,INR,13816.88,1947.15,B,001,2,db6501d05dc74119a63f03,20250630,,20250604,152338,,0
100,4500000545,00020,0002,20250626,20250626,1,189.931,0,101.718,0,114353,PR05862749,00076,B,Q316453138,827,1,20250609,6135087411,SR091245,X,101.718,88.213,BATCH3992,VEND_BATCH542086,X,V419,3,189.931,20250626,20250621,20250626,130656,20250624,045310,20250623,150149,20250626,221925,20250627,022657,0,,20250626,193400,4588786286100925,5637.64,INR,594.05,3233.81,B,002,2,0af26d9f713443f39c7aa4,20250626,X,20250609,024209,,5
300,4500000545,00030,0001,20250607,20250607,1,148.545,0,115.817,0,072239,PR91323453,00053,B,Q801979585,119,3,20250511,9422042065,SR115917,,115.817,32.728,BATCH8181,VEND_BATCH088257,,V341,1,148.545,20250607,20250605,20250607,074124,20250605,105805,20250604,231140,20250607,174341,20250608,063803,1,,20250607,185750,1410488848718078,4712.13,INR,15150.11,2297.17,A,001,2,8833de2389ba44038bd3fe,20250607,X,20250511,104516,X,3
200,4500000545,00030,0002,20250711,20250711,2,148.545,0,117.462,0,075130,PR82429912,00072,B,Q465991405,508,2,20250530,4982123835,SR825490,X,117.462,31.083,BATCH2510,VEND_BATCH688336,X,V673,2,148.545,20250711,20250709,20250711,101954,20250709,012518,20250708,051853,20250711,093628,20250712,111839,4,X,20250711,041039,1382106909949442,16072.47,INR,16057.77,1394.7,C,002,1,6a82b32a3cdb4adc8f1d38,20250711,X,20250530,130137,X,3
300,4500000545,00030,0003,20250405,20250405,1,148.545,0,62.815,0,044340,PR40665520,00020,R,Q462893096,032,2,20250320,8389215921,SR634215,X,62.815,85.73,BATCH0516,VEND_BATCH590024,,V634,3,148.545,20250405,20250404,20250405,025103,20250403,204353,20250402,213446,20250405,110648,20250406,121139,3,X,20250405,063547,9636370791649287,7409.07,INR,19174.02,1578.89,B,001,1,679e74cfab2b431b8a7a82,20250405,X,20250320,150914,,3
400,4500000545,00040,0001,20260215,20260215,2,77.507,0,46.71,0,114827,PR98588690,00069,B,Q248208808,762,3,20260109,2614882368,SR206248,,46.71,30.797,BATCH5276,VEND_BATCH423032,X,V842,3,77.507,20260215,20260210,20260215,001628,20260213,150713,20260212,043647,20260215,031304,20260216,195207,5,X,20260215,161801,5715740025251136,16558.28,INR,3297.17,4430.82,A,001,1,628b3789507e40118c42a0,20260215,X,20260109,021840,,3
100,4500000545,00040,0002,20250220,20250220,2,77.507,0,36.438,0,225052,PR53062000,00022,R,Q922052512,706,1,20250213,1167482975,SR138707,,36.438,41.069,BATCH1203,VEND_BATCH862284,,V674,1,77.507,20250220,20250217,20250220,090446,20250218,091749,20250217,160938,20250220,122434,20250221,092415,2,X,20250220,100557,6089170041720353,2401.56,INR,5369.75,4832.96,C,003,1,14a3de851eaf4084b7689f,20250220,X,20250213,050013,,3
100,4500000545,00040,0003,20251215,20251215,2,77.507,0,69.177,0,140820,PR12725075,00020,R,Q810718094,468,2,20251102,2664062223,SR154260,X,69.177,8.33,BATCH5371,VEND_BATCH212977,X,V498,1,77.507,20251215,20251210,20251215,054546,20251213,202032,20251212,162327,20251215,023634,20251216,223021,8,X,20251215,082001,9408870635518562,1946.99,INR,11566.24,3853.79,B,001,1,e4d29edd6562489bba0a5f,20251215,X,20251102,020604,,0
200,4500000545,00050,0001,20251108,20251108,1,181.28,0,99.969,0,173704,PR26905766,00040,B,Q410380923,049,1,20250928,2971530544,SR908506,X,99.969,81.311,BATCH0243,VEND_BATCH766269,X,V159,3,181.28,20251108,20251105,20251108,002459,20251106,061700,20251105,055253,20251108,191046,20251109,022906,8,X,20251108,174959,4824612337958974,36266.98,INR,4220.28,3380.16,C,001,2,9530785c10a34bca845335,20251108,,20250928,014542,X,5
200,4500000546,00010,0001,20260105,20260105,1,67.464,0,62.821,0,062113,PR07042944,00085,B,Q419500124,446,0,20251220,2468406802,SR614463,X,62.821,4.643,BATCH5548,VEND_BATCH818960,,V619,1,67.464,20260105,20260102,20260105,153811,20260103,024812,20260102,185102,20260105,000421,20260106,201719,7,X,20260105,120534,7003484292148081,46122.89,INR,4256.68,4853.6,A,003,2,553aac8198c34f88a96baf,20260105,,20251220,125142,,3
200,4500000546,00010,0002,20251127,20251127,1,67.464,0,52.598,0,023511,PR30003017,00035,R,Q304293823,380,1,20251118,1085496185,SR572883,X,52.598,14.866,BATCH3359,VEND_BATCH322918,,V017,3,67.464,20251127,20251126,20251127,021854,20251125,020542,20251124,042829,20251127,160658,20251128,133025,9,X,20251127,050046,3919262226797142,21621.79,INR,17631.91,2650.98,A,003,2,c89abb55d63243319691da,20251127,X,20251118,044316,X,0
200,4500000546,00020,0001,20250710,20250710,2,159.6,0,148.226,0,150747,PR53458923,00079,B,Q659033104,905,3,20250606,5205909382,SR321583,X,148.226,11.374,BATCH3365,VEND_BATCH120327,X,V345,1,159.6,20250710,20250706,20250710,155336,20250708,154309,20250707,121407,20250710,030953,20250711,001845,8,,20250710,170644,1849660693165648,11219.06,INR,14988.75,772.49,C,002,2,d5bbbc6a477f47d79a6465,20250710,,20250606,080539,X,1
300,4500000546,00020,0002,20250530,20250530,1,159.6,0,80.657,0,054511,PR10514984,00047,B,Q769075906,061,3,20250523,7686778209,SR674841,,80.657,78.943,BATCH6677,VEND_BATCH065932,,V156,2,159.6,20250530,20250527,20250530,105749,20250528,063515,20250527,064629,20250530,073145,20250531,092354,1,X,20250530,102512,4049569612814864,8014.19,INR,11236.29,2627.5,B,002,2,1826fd8553014a86995d3b,20250530,,20250523,204318,,2
200,4500000546,00020,0003,20250715,20250715,2,159.6,0,108.531,0,082607,PR40148512,00036,R,Q703590021,053,0,20250705,2934018761,SR421304,X,108.531,51.069,BATCH3536,VEND_BATCH959143,X,V738,2,159.6,20250715,20250710,20250715,115727,20250713,212534,20250712,141755,20250715,140122,20250716,104720,2,X,20250715,182409,9373650129891539,11405.49,INR,6557.26,3247.39,C,002,2,1f74d00568404324b39236,20250715,,20250705,094708,X,5
400,4500000546,00030,0001,20260203,20260203,2,96.942,0,89.406,0,212814,PR94549827,00064,R,Q035772331,751,2,20260116,6613277070,SR544063,,89.406,7.536,BATCH4279,VEND_BATCH969445,X,V441,3,96.942,20260203,20260131,20260203,224937,20260201,004425,20260131,001957,20260203,004421,20260204,064446,6,X,20260203,184511,7234935966855409,38742.83,INR,7145.02,4395.04,B,003,1,b4c6953351544b9ebd79c4,20260203,X,20260116,120539,X,0
300,4500000546,00030,0002,20260221,20260221,2,96.942,0,45.534,0,132834,PR50123627,00069,F,Q200875809,687,2,20260122,2646538243,SR087083,X,45.534,51.408,BATCH6814,VEND_BATCH287729,,V530,1,96.942,20260221,20260216,20260221,021858,20260219,174024,20260218,165019,20260221,023844,20260222,165401,0,,20260221,145125,9717660068771986,40434.96,INR,14444.14,995.09,A,002,2,82ab3002aea14361a2f6a7,20260221,X,20260122,000334,,4
400,4500000546,00040,0001,20250908,20250908,1,197.582,0,102.33,0,211309,PR08003152,00063,R,Q606598048,639,2,20250806,5135844276,SR836853,X,102.33,95.252,BATCH2699,VEND_BATCH661445,,V094,2,197.582,20250908,20250907,20250908,063416,20250906,044043,20250905,230713,20250908,163810,20250909,050546,8,X,20250908,125442,8131023086723419,15057.76,INR,14654.89,1319.99,B,001,2,0e589d1f7a4b47cda105dd,20250908,,20250806,035640,X,4
200,4500000546,00040,0002,20251020,20251020,1,197.582,0,125.545,0,163425,PR16020921,00057,R,Q360002159,043,1,20251011,4079101683,SR840379,,125.545,72.037,BATCH8104,VEND_BATCH952489,X,V981,2,197.582,20251020,20251015,20251020,161027,20251018,005652,20251017,114441,20251020,103855,20251021,182609,5,,20251020,185923,2508694024339133,3915.18,INR,7530.13,403.05,B,002,2,ca564bf9681f400dbe5d28,20251020,X,20251011,034338,,1
100,4500000546,00050,0001,20251211,20251211,1,265.368,0,232.355,0,134443,PR62314419,00042,F,Q235535630,289,0,20251114,8301351153,SR248068,,232.355,33.013,BATCH6965,VEND_BATCH653723,,V713,3,265.368,20251211,20251208,20251211,151947,20251209,084954,20251208,044903,20251211,231552,20251212,130037,0,,20251211,201742,5593289371197978,45134.28,INR,13645.81,559.94,B,002,2,46d7f490d0b84ffd87cc56,20251211,,20251114,055900,X,5
400,4500000547,00010,0001,20250409,20250409,2,415.439,0,183.121,0,034109,PR70532179,00044,F,Q438844896,467,0,20250328,2855616221,SR082157,X,183.121,232.318,BATCH2088,VEND_BATCH749637,,V637,3,415.439,20250409,20250404,20250409,212013,20250407,223517,20250406,144238,20250409,174636,20250410,195438,4,,20250409,110523,4223911885726320,28093.72,INR,9126.17,2169.49,A,003,2,5b2dc5585814464abb7181,20250409,,20250328,124217,X,2
300,4500000547,00020,0001,20250510,20250510,2,160.857,0,125.441,0,191247,PR03532439,00048,F,Q614452721,688,2,20250430,3643878326,SR832780,,125.441,35.416,BATCH7697,VEND_BATCH138296,X,V645,2,160.857,20250510,20250506,20250510,200124,20250508,114253,20250507,093301,20250510,104958,20250511,051436,5,,20250510,085613,1329969433803820,5452.22,INR,1401.66,2005.02,B,003,1,6f3766d853b84967ad6769,20250510,X,20250430,025915,X,0
100,4500000547,00020,0002,20250621,20250621,1,160.857,0,111.977,0,145744,PR89628748,00032,R,Q820680360,549,2,20250510,5892014753,SR883111,,111.977,48.88,BATCH0186,VEND_BATCH187014,X,V414,3,160.857,20250621,20250617,20250621,133409,20250619,155239,20250618,201612,20250621,231433,20250622,155728,5,X,20250621,104951,3182828149719760,29899.45,INR,9395.0,2293.18,A,003,2,6adaac012d184d83a06185,20250621,,20250510,191422,X,0
300,4500000547,00030,0001,20250724,20250724,1,42.969,0,32.968,0,201750,PR62824732,00012,F,Q259439309,951,0,20250627,5676117848,SR766666,X,32.968,10.001,BATCH0714,VEND_BATCH695110,,V652,1,42.969,20250724,20250722,20250724,200744,20250722,114701,20250721,021650,20250724,132155,20250725,211014,1,X,20250724,223847,8133815210213929,35389.05,INR,16648.16,3334.77,B,002,2,b7f414a8a6f54d16b23570,20250724,X,20250627,151524,X,1
100,4500000547,00030,0002,20251203,20251203,2,42.969,0,19.915,0,032920,PR78778873,00042,F,Q222282473,488,0,20251114,8387120440,SR844208,X,19.915,23.054,BATCH4751,VEND_BATCH651841,X,V931,2,42.969,20251203,20251202,20251203,071424,20251201,092529,20251130,123509,20251203,175907,20251204,191918,10,X,20251203,032656,4845238331389609,2601.01,INR,8306.31,2885.62,C,002,2,9846996ece494f9a96d15d,20251203,,20251114,110043,X,3
200,4500000547,00030,0003,20260130,20260130,1,42.969,0,38.247,0,144818,PR15914605,00026,R,Q731354862,587,0,20260125,9699768310,SR840587,X,38.247,4.722,BATCH4767,VEND_BATCH632753,X,V277,1,42.969,20260130,20260126,20260130,212841,20260128,060407,20260127,091615,20260130,233039,20260131,233307,10,X,20260130,080247,9496083633334613,23050.67,INR,14644.81,2690.06,B,002,1,0807b4f430634bb9a322e2,20260130,X,20260125,001613,X,0
100,4500000547,00040,0001,20260122,20260122,1,220.948,0,204.087,0,050837,PR26214438,00053,F,Q573716276,674,2,20251229,4701242308,SR339109,,204.087,16.861,BATCH5601,VEND_BATCH267263,,V216,1,220.948,20260122,20260121,20260122,184307,20260120,195814,20260119,141721,20260122,221540,20260123,054348,0,,20260122,005411,5602303632767807,6163.13,INR,5354.59,751.48,B,003,1,8f6a0403929243feb1b2d1,20260122,,20251229,145623,X,1
200,4500000547,00040,0002,20250516,20250516,2,220.948,0,155.996,0,084456,PR23674765,00061,R,Q929345752,399,0,20250407,2554001558,SR062078,X,155.996,64.952,BATCH9999,VEND_BATCH189967,,V383,2,220.948,20250516,20250514,20250516,210712,20250514,203531,20250513,124649,20250516,151334,20250517,183853,9,X,20250516,160038,5354235132948276,15554.2,INR,14978.4,1579.38,C,003,1,de3b1befda6d42cc884663,20250516,,20250407,055205,X,4
100,4500000547,00050,0001,20250907,20250907,2,35.218,0,27.814,0,022550,PR57254628,00019,R,Q685999741,345,3,20250822,9127249828,SR410493,X,27.814,7.404,BATCH0769,VEND_BATCH698694,X,V569,1,35.218,20250907,20250902,20250907,161141,20250905,125850,20250904,180010,20250907,032142,20250908,083441,4,,20250907,225846,8286826863443766,24785.11,INR,19015.89,3542.34,A,001,1,16016b38b0a9466e9de557,20250907,X,20250822,114606,,0
400,4500000547,00050,0002,20260206,20260206,2,35.218,0,15.495,0,224749,PR14016919,00068,B,Q248482705,039,1,20251229,3340476231,SR783460,X,15.495,19.723,BATCH3967,VEND_BATCH357292,X,V265,1,35.218,20260206,20260202,20260206,004415,20260204,203510,20260203,021803,20260206,082737,20260207,141706,9,X,20260206,235733,5381112059699017,32125.87,INR,10733.75,353.68,A,002,1,dd8c019bc46c4043be7dd6,20260206,X,20251229,045214,,5
100,4500000547,00050,0003,20251113,20251113,2,35.218,0,29.411,0,174958,PR54321802,00055,F,Q884661048,931,0,20251007,1016810334,SR871671,X,29.411,5.807,BATCH8605,VEND_BATCH779390,,V929,1,35.218,20251113,20251110,20251113,090845,20251111,014651,20251110,201400,20251113,044453,20251114,123644,8,X,20251113,232939,9439078933311108,21192.8,INR,16968.62,1553.17,A,002,2,08a26fa9d9bd49f9a6b764,20251113,X,20251007,222321,,2
100,4500000548,00010,0001,20251114,20251114,2,132.589,0,112.239,0,001544,PR55358154,00089,R,Q787213172,252,2,20251013,9119877655,SR820145,X,112.239,20.35,BATCH2798,VEND_BATCH280826,X,V379,3,132.589,20251114,20251110,20251114,193653,20251112,005520,20251111,094202,20251114,030057,20251115,002859,0,X,20251114,235040,6189916770415817,6612.78,INR,8596.44,677.15,B,002,1,045090464553489a8d2ae2,20251114,,20251013,132445,X,4
300,4500000548,00010,0002,20250819,20250819,1,132.589,0,100.792,0,054029,PR41075003,00079,R,Q415739212,859,2,20250813,4897576339,SR494486,X,100.792,31.797,BATCH3727,VEND_BATCH399957,,V831,2,132.589,20250819,20250816,20250819,133818,20250817,001035,20250816,135341,20250819,114230,20250820,094746,1,X,20250819,151438,5573480381694328,48409.47,INR,19764.42,1858.33,B,001,1,8e69cd472bc34ef798d2de,20250819,,20250813,012851,,5
400,4500000548,00020,0001,20250827,20250827,1,286.485,0,189.09,0,102600,PR24881297,00058,F,Q267548432,894,0,20250807,6645136827,SR660835,X,189.09,97.395,BATCH2781,VEND_BATCH040457,X,V663,1,286.485,20250827,20250826,20250827,232110,20250825,043823,20250824,082433,20250827,205437,20250828,212805,0,,20250827,151704,2133147123856334,4921.54,INR,5397.52,599.69,A,003,2,13ae7d41e3274144854db0,20250827,X,20250807,171347,X,4
100,4500000548,00030,0001,20251027,20251027,1,80.739,0,53.144,0,132918,PR70422074,00041,B,Q943327749,905,3,20251017,3852809106,SR152254,,53.144,27.595,BATCH6418,VEND_BATCH784126,,V968,1,80.739,20251027,20251024,20251027,170515,20251025,190437,20251024,155625,20251027,080039,20251028,071742,2,,20251027,094149,3620718483552856,42163.4,INR,14723.24,1510.71,A,002,1,cbb89ac5ceb54d6c9c7cf0,20251027,X,20251017,091616,,5
100,4500000548,00040,0001,20250818,20250818,1,150.749,0,67.46,0,220057,PR22717761,00015,R,Q048070657,272,0,20250716,9070903451,SR619121,,67.46,83.289,BATCH5382,VEND_BATCH837206,X,V101,2,150.749,20250818,20250817,20250818,111145,20250816,142527,20250815,160341,20250818,220205,20250819,141203,10,,20250818,181809,4830118896859720,44769.14,INR,16945.94,3437.54,A,003,2,150f364623f741b68d9eff,20250818,X,20250716,081243,X,4
400,4500000548,00040,0002,20260115,20260115,2,150.749,0,96.221,0,122734,PR73999386,00071,R,Q471917973,117,0,20251207,8286646591,SR437438,,96.221,54.528,BATCH4429,VEND_BATCH598238,,V541,3,150.749,20260115,20260111,20260115,180319,20260113,215347,20260112,232712,20260115,190642,20260116,121337,9,X,20260115,154637,3655786096038788,34713.28,INR,15865.11,3380.0,C,001,1,fd30e8b1e9834f5b9b41f0,20260115,X,20251207,074807,X,2
300,4500000548,00050,0001,20250620,20250620,2,129.1,0,71.509,0,223026,PR84217699,00065,F,Q614892374,400,1,20250513,7848443477,SR630656,,71.509,57.591,BATCH4005,VEND_BATCH778525,X,V543,3,129.1,20250620,20250616,20250620,193355,20250618,051558,20250617,175754,20250620,130244,20250621,080858,8,,20250620,165431,2711771572594071,20806.72,INR,18379.53,3751.31,C,001,1,b41c26fa29e843f7b1f52b,20250620,X,20250513,101711,,0
400,4500000548,00050,0002,20250924,20250924,1,129.1,0,81.705,0,001955,PR39069445,00081,F,Q686220887,903,2,20250817,4990707117,SR156730,,81.705,47.395,BATCH0310,VEND_BATCH279957,X,V277,2,129.1,20250924,20250922,20250924,202230,20250922,110224,20250921,181139,20250924,182619,20250925,073438,0,X,20250924,094528,4187408015131522,29604.37,INR,1787.05,4545.78,B,003,1,baf3d52f12af4d40a6e781,20250924,X,20250817,232703,,1
400,4500000549,00010,0001,20251128,20251128,1,107.625,0,70.151,0,085115,PR40751020,00079,B,Q130365894,079,1,20251025,2883727707,SR756235,X,70.151,37.474,BATCH4518,VEND_BATCH879029,,V925,3,107.625,20251128,20251123,20251128,105304,20251126,101711,20251125,065338,20251128,194916,20251129,140012,8,X,20251128,181249,9526629010846461,11947.91,INR,18368.97,1625.16,A,002,2,bcf0b9990faa4bda9823c6,20251128,X,20251025,223448,,2
100,4500000549,00010,0002,20250425,20250425,2,107.625,0,77.905,0,185231,PR32016187,00054,B,Q365754772,824,3,20250418,2188260068,SR115018,X,77.905,29.72,BATCH4550,VEND_BATCH949475,X,V626,2,107.625,20250425,20250424,20250425,005510,20250423,061442,20250422,014651,20250425,082016,20250426,225756,7,,20250425,120808,2690233659565485,30490.84,INR,2915.01,388.35,A,001,2,080135ecc6c74647a136ca,20250425,,20250418,031216,X,5
100,4500000549,00020,0001,20250323,20250323,1,436.477,0,258.957,0,084525,PR58131071,00064,B,Q978491851,500,2,20250222,7087340481,SR871172,X,258.957,177.52,BATCH6599,VEND_BATCH708548,,V597,3,436.477,20250323,20250318,20250323,033535,20250321,082541,20250320,095443,20250323,033552,20250324,104358,9,,20250323,174415,1002233597624556,10273.83,INR,17820.32,3054.49,A,001,1,44f2f53885074161962fab,20250323,,20250222,181344,,3
